combo_id,formula_id,region,assumed_region,form,variant,margin_pct,margin_raw,margin_encoding,volatile,family,subfamily,taxonomy_source,n_lines,weight_total,w_direct,w_proxy,w_unclassified,w_fixed,indexed_pct,priceable_pct,indexed_priceable_pct,coverage_tier,loadable,db_region,basis_currency,basis_incoterm,basis_named_place
F20-PCE-PWD·IN,F20-PCE-PWD,IN,False,Powder,,13.0,13,percent,False,Plastics & Resins,Polycarboxylate resins,combo,6,100.0,23.0,64.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
RES-HDPE-PEL·EU,RES-HDPE-PEL,EU,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-HDPE-PEL·CN,RES-HDPE-PEL,CN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-HDPE-PEL·NA,RES-HDPE-PEL,NA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-HDPE-PEL·APAC,RES-HDPE-PEL,APAC,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,87.0,3.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
RES-HDPE-PEL·IN,RES-HDPE-PEL,IN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,87.0,3.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
RES-HDPE-PEL·MEA,RES-HDPE-PEL,MEA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,13.0,77.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
RES-LDPE-PEL·EU,RES-LDPE-PEL,EU,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-LDPE-PEL·CN,RES-LDPE-PEL,CN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-LDPE-PEL·NA,RES-LDPE-PEL,NA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-LDPE-PEL·APAC,RES-LDPE-PEL,APAC,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,5,100.0,87.0,3.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
RES-PP-PEL·EU,RES-PP-PEL,EU,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
RES-PP-PEL·CN,RES-PP-PEL,CN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
RES-PP-PEL·NA,RES-PP-PEL,NA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
RES-PP-PEL·APAC,RES-PP-PEL,APAC,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,83.0,3.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
RES-PP-PEL·IN,RES-PP-PEL,IN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,21.0,65.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
RES-PP-PEL·MEA,RES-PP-PEL,MEA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,13.0,73.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
RES-ACR-LIQ·EU,RES-ACR-LIQ,EU,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
RES-ACR-LIQ·CN,RES-ACR-LIQ,CN,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
RES-ACR-LIQ·NA,RES-ACR-LIQ,NA,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,5,100.0,69.0,18.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
RES-ACR-LIQ·APAC,RES-ACR-LIQ,APAC,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,5,100.0,69.0,18.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
RES-ALK-LIQ·EU,RES-ALK-LIQ,EU,False,Liquid,,10.0,10,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,19.0,61.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
RES-ALK-LIQ·CN,RES-ALK-LIQ,CN,False,Liquid,,10.0,10,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,19.0,61.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
RES-ALK-LIQ·NA,RES-ALK-LIQ,NA,False,Liquid,,10.0,10,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,19.0,61.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
RES-EPX-LIQ·EU,RES-EPX-LIQ,EU,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,59.0,28.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
RES-EPX-LIQ·CN,RES-EPX-LIQ,CN,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,59.0,28.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
RES-EPX-LIQ·NA,RES-EPX-LIQ,NA,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,22.0,65.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
RES-EPX-LIQ·APAC,RES-EPX-LIQ,APAC,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,18.0,69.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
RES-EPX-LIQ·IN,RES-EPX-LIQ,IN,False,Liquid,,13.0,13,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,18.0,69.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
RES-EPX-SOL·EU,RES-EPX-SOL,EU,False,Solid,,12.0,12,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,62.0,26.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
RES-EPX-SOL·CN,RES-EPX-SOL,CN,False,Solid,,12.0,12,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,62.0,26.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
RES-EPX-SOL·NA,RES-EPX-SOL,NA,False,Solid,,12.0,12,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,23.0,65.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
RES-EPX-SOL·APAC,RES-EPX-SOL,APAC,False,Solid,,12.0,12,percent,False,Plastics & Resins,Thermoset resins,combo,6,100.0,19.0,69.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
RES-PET-BOT·EU,RES-PET-BOT,EU,False,Pellets,,9.0,9,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
RES-PET-BOT·CN,RES-PET-BOT,CN,False,Pellets,,9.0,9,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
RES-PET-BOT·NA,RES-PET-BOT,NA,False,Pellets,,9.0,9,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
RES-PET-BOT·APAC,RES-PET-BOT,APAC,False,Pellets,,9.0,9,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,88.0,3.0,0.0,9.0,91.0,91.0,100.0,P2,True,,,,
RES-PET-FIB·CN,RES-PET-FIB,CN,False,Pellets,,7.0,7,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,93.0,0.0,0.0,7.0,93.0,93.0,100.0,P1,True,,,,
RES-PET-FIB·NA,RES-PET-FIB,NA,False,Pellets,,7.0,7,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,93.0,0.0,0.0,7.0,93.0,93.0,100.0,P1,True,,,,
RES-PET-FIB·APAC,RES-PET-FIB,APAC,False,Pellets,,7.0,7,percent,False,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,90.0,3.0,0.0,7.0,93.0,93.0,100.0,P2,True,,,,
RES-PS-PEL·EU,RES-PS-PEL,EU,False,Pellets,,10.0,10,percent,False,Plastics & Resins,Vinyls and styrenics,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PS-PEL·CN,RES-PS-PEL,CN,False,Pellets,,10.0,10,percent,False,Plastics & Resins,Vinyls and styrenics,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PS-PEL·NA,RES-PS-PEL,NA,False,Pellets,,10.0,10,percent,False,Plastics & Resins,Vinyls and styrenics,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PS-PEL·APAC,RES-PS-PEL,APAC,False,Pellets,,10.0,10,percent,False,Plastics & Resins,Vinyls and styrenics,combo,5,100.0,87.0,3.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
RES-PVC-PWD·EU,RES-PVC-PWD,EU,False,Powder,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PVC-PWD·CN,RES-PVC-PWD,CN,False,Powder,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PVC-PWD·NA,RES-PVC-PWD,NA,False,Powder,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-PVC-PWD·APAC,RES-PVC-PWD,APAC,False,Powder,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,60.0,30.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
RES-PVC-PWD·IN,RES-PVC-PWD,IN,False,Powder,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,6,100.0,86.0,4.0,0.0,10.0,90.0,90.0,100.0,P2,True,,,,
ELA-BR-BAL·EU,ELA-BR-BAL,EU,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,4,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-BR-BAL·CN,ELA-BR-BAL,CN,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,4,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-BR-BAL·NA,ELA-BR-BAL,NA,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,4,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-BR-BAL·APAC,ELA-BR-BAL,APAC,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,4,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-SBR-BAL·EU,ELA-SBR-BAL,EU,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,5,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-SBR-BAL·CN,ELA-SBR-BAL,CN,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,5,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-SBR-BAL·NA,ELA-SBR-BAL,NA,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,5,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-SBR-BAL·APAC,ELA-SBR-BAL,APAC,False,Bale,,9.0,9,percent,False,Elastomers,Diene-based commodity,combo,5,100.0,91.0,0.0,0.0,9.0,91.0,91.0,100.0,P1,True,,,,
ELA-NBR-BAL·EU,ELA-NBR-BAL,EU,False,Bale,,11.0,11,percent,False,Elastomers,Diene-based specialty,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
ELA-NBR-BAL·CN,ELA-NBR-BAL,CN,False,Bale,,11.0,11,percent,False,Elastomers,Diene-based specialty,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
ELA-NBR-BAL·NA,ELA-NBR-BAL,NA,False,Bale,,11.0,11,percent,False,Elastomers,Diene-based specialty,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
ELA-NBR-BAL·APAC,ELA-NBR-BAL,APAC,False,Bale,,11.0,11,percent,False,Elastomers,Diene-based specialty,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
F20-SBR-LATEX·EU,F20-SBR-LATEX,EU,False,Liquid,,13.0,13,percent,False,Elastomers,Latex dispersions,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
F20-SBR-LATEX·CN,F20-SBR-LATEX,CN,False,Liquid,,13.0,13,percent,False,Elastomers,Latex dispersions,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
F20-SBR-LATEX·NA,F20-SBR-LATEX,NA,False,Liquid,,13.0,13,percent,False,Elastomers,Latex dispersions,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
ELA-EPDM-BAL·EU,ELA-EPDM-BAL,EU,False,Bale,,11.0,11,percent,False,Elastomers,Polyolefin-based,combo,6,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
ELA-EPDM-BAL·CN,ELA-EPDM-BAL,CN,False,Bale,,11.0,11,percent,False,Elastomers,Polyolefin-based,combo,6,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
ELA-EPDM-BAL·NA,ELA-EPDM-BAL,NA,False,Bale,,11.0,11,percent,False,Elastomers,Polyolefin-based,combo,6,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
ELA-EPDM-BAL·APAC,ELA-EPDM-BAL,APAC,False,Bale,,11.0,11,percent,False,Elastomers,Polyolefin-based,combo,6,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
ELA-NEO-CHI·EU,ELA-NEO-CHI,EU,False,Bale/chip,,13.0,13,percent,False,Elastomers,Specialty rubbers,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
ELA-NEO-CHI·CN,ELA-NEO-CHI,CN,False,Bale/chip,,13.0,13,percent,False,Elastomers,Specialty rubbers,combo,5,100.0,45.0,42.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
ELA-NEO-CHI·APAC,ELA-NEO-CHI,APAC,False,Bale/chip,,13.0,13,percent,False,Elastomers,Specialty rubbers,combo,5,100.0,23.0,64.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
SOL-TOL-LIQ·EU,SOL-TOL-LIQ,EU,False,Liquid,,10.0,10,percent,False,Solvents,Aromatic solvents,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
SOL-TOL-LIQ·CN,SOL-TOL-LIQ,CN,False,Liquid,,10.0,10,percent,False,Solvents,Aromatic solvents,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
SOL-TOL-LIQ·NA,SOL-TOL-LIQ,NA,False,Liquid,,10.0,10,percent,False,Solvents,Aromatic solvents,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
SOL-TOL-LIQ·APAC,SOL-TOL-LIQ,APAC,False,Liquid,,10.0,10,percent,False,Solvents,Aromatic solvents,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
SOL-XYL-LIQ·EU,SOL-XYL-LIQ,EU,False,Liquid,,11.0,11,percent,False,Solvents,Aromatic solvents,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-XYL-LIQ·CN,SOL-XYL-LIQ,CN,False,Liquid,,11.0,11,percent,False,Solvents,Aromatic solvents,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-XYL-LIQ·NA,SOL-XYL-LIQ,NA,False,Liquid,,11.0,11,percent,False,Solvents,Aromatic solvents,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-XYL-LIQ·APAC,SOL-XYL-LIQ,APAC,False,Liquid,,11.0,11,percent,False,Solvents,Aromatic solvents,combo,4,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
CLN-ETOH-IPC·EU,CLN-ETOH-IPC,EU,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
CLN-ETOH-IPC·LA,CLN-ETOH-IPC,LA,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,8.0,0.0,11.0,89.0,89.0,100.0,P2,True,,,,
CLN-ETOH-IPC·NA,CLN-ETOH-IPC,NA,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-ACE-LIQ·EU,SOL-ACE-LIQ,EU,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,70.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
SOL-ACE-LIQ·CN,SOL-ACE-LIQ,CN,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,70.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
SOL-ACE-LIQ·NA,SOL-ACE-LIQ,NA,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,70.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
SOL-ACE-LIQ·APAC,SOL-ACE-LIQ,APAC,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,70.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
SOL-ETOH-IND·EU,SOL-ETOH-IND,EU,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-ETOH-IND·LA,SOL-ETOH-IND,LA,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,8.0,0.0,11.0,89.0,89.0,100.0,P2,True,,,,
SOL-ETOH-IND·NA,SOL-ETOH-IND,NA,False,Liquid,,11.0,11,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
SOL-IPA-LIQ·EU,SOL-IPA-LIQ,EU,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,83.0,4.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
SOL-IPA-LIQ·CN,SOL-IPA-LIQ,CN,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,83.0,4.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
SOL-IPA-LIQ·NA,SOL-IPA-LIQ,NA,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,83.0,4.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
SOL-IPA-LIQ·APAC,SOL-IPA-LIQ,APAC,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,83.0,4.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
SOL-IPA-LIQ·IN,SOL-IPA-LIQ,IN,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,22.0,65.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
SOL-MEK-LIQ·EU,SOL-MEK-LIQ,EU,False,Liquid,,12.0,12,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,68.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
SOL-MEK-LIQ·CN,SOL-MEK-LIQ,CN,False,Liquid,,12.0,12,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,68.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
SOL-MEK-LIQ·NA,SOL-MEK-LIQ,NA,False,Liquid,,12.0,12,percent,False,Solvents,Oxygenated alcohol/ketone,combo,4,100.0,20.0,68.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
F17-PQ7-LIQ·EU,F17-PQ7-LIQ,EU,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,5,100.0,21.0,64.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F17-PQ7-LIQ·CN,F17-PQ7-LIQ,CN,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,5,100.0,21.0,64.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F17-PQ7-LIQ·NA,F17-PQ7-LIQ,NA,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,5,100.0,21.0,64.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F19-DEMUL-OIL·EU,F19-DEMUL-OIL,EU,False,Liquid,,20.0,20,percent,False,Plastics & Resins,Demulsifiers and block copolymers,combo,5,100.0,52.0,28.0,0.0,20.0,80.0,80.0,100.0,P2,True,,,,
F19-DEMUL-OIL·NA,F19-DEMUL-OIL,NA,False,Liquid,,20.0,20,percent,False,Plastics & Resins,Demulsifiers and block copolymers,combo,5,100.0,18.0,62.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F19-DEMUL-OIL·MEA,F19-DEMUL-OIL,MEA,False,Liquid,,20.0,20,percent,False,Plastics & Resins,Demulsifiers and block copolymers,combo,5,100.0,10.0,70.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
SPO-PA12-PEL·EU,SPO-PA12-PEL,EU,False,Pellets,,16.0,16,percent,False,Plastics & Resins,High performance polymers,combo,5,100.0,22.0,0.0,0.0,78.0,22.0,22.0,100.0,P1,True,,,,
SPO-MDI-POL·EU,SPO-MDI-POL,EU,False,Liquid,,13.0,13,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,65.0,8.0,0.0,27.0,73.0,73.0,100.0,P2,True,,,,
SPO-MDI-POL·CN,SPO-MDI-POL,CN,False,Liquid,,13.0,13,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,65.0,8.0,0.0,27.0,73.0,73.0,100.0,P2,True,,,,
SPO-MDI-POL·NA,SPO-MDI-POL,NA,False,Liquid,,13.0,13,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,65.0,8.0,0.0,27.0,73.0,73.0,100.0,P2,True,,,,
SPO-MDI-POL·APAC,SPO-MDI-POL,APAC,False,Liquid,,13.0,13,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,19.0,54.0,0.0,27.0,73.0,73.0,100.0,P3,True,,,,
SPO-MDI-POL·MEA,SPO-MDI-POL,MEA,False,Liquid,,13.0,13,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,12.0,61.0,0.0,27.0,73.0,73.0,100.0,P3,True,,,,
SPO-MDI-PUR·EU,SPO-MDI-PUR,EU,False,Liquid,,15.0,15,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,63.0,8.0,0.0,29.0,71.0,71.0,100.0,P2,True,,,,
SPO-MDI-PUR·CN,SPO-MDI-PUR,CN,False,Liquid,,15.0,15,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,63.0,8.0,0.0,29.0,71.0,71.0,100.0,P2,True,,,,
SPO-MDI-PUR·NA,SPO-MDI-PUR,NA,False,Liquid,,15.0,15,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,63.0,8.0,0.0,29.0,71.0,71.0,100.0,P2,True,,,,
SPO-MDI-PUR·APAC,SPO-MDI-PUR,APAC,False,Liquid,,15.0,15,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,19.0,52.0,0.0,29.0,71.0,71.0,100.0,P3,True,,,,
SPO-MDI-PUR·MEA,SPO-MDI-PUR,MEA,False,Liquid,,15.0,15,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,11.0,60.0,0.0,29.0,71.0,71.0,100.0,P3,True,,,,
SPO-TDI-LIQ·EU,SPO-TDI-LIQ,EU,False,Liquid,,14.0,14,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,20.0,52.0,0.0,28.0,72.0,72.0,100.0,P3,True,,,,
SPO-TDI-LIQ·CN,SPO-TDI-LIQ,CN,False,Liquid,,14.0,14,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,20.0,52.0,0.0,28.0,72.0,72.0,100.0,P3,True,,,,
SPO-TDI-LIQ·NA,SPO-TDI-LIQ,NA,False,Liquid,,14.0,14,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,20.0,52.0,0.0,28.0,72.0,72.0,100.0,P3,True,,,,
SPO-TDI-LIQ·APAC,SPO-TDI-LIQ,APAC,False,Liquid,,14.0,14,percent,True,Polyurethanes,Isocyanates,combo,6,100.0,20.0,52.0,0.0,28.0,72.0,72.0,100.0,P3,True,,,,
F17-MF-CAPS·EU,F17-MF-CAPS,EU,False,Slurry,,20.0,20,percent,False,Plastics & Resins,Thermoset specialty polymers,combo,5,100.0,20.0,60.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F17-MF-CAPS·CN,F17-MF-CAPS,CN,False,Slurry,,20.0,20,percent,False,Plastics & Resins,Thermoset specialty polymers,combo,5,100.0,20.0,60.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
SPO-PEEK-PEL·EU,SPO-PEEK-PEL,EU,False,Pellets,,28.0,28,percent,False,Plastics & Resins,High performance polymers,combo,5,100.0,12.0,0.0,0.0,88.0,12.0,12.0,100.0,P1,True,,,,
SPO-PEEK-PEL·NA,SPO-PEEK-PEL,NA,False,Pellets,,28.0,28,percent,False,Plastics & Resins,High performance polymers,combo,5,100.0,12.0,0.0,0.0,88.0,12.0,12.0,100.0,P1,True,,,,
SPO-PVDF-PEL·EU,SPO-PVDF-PEL,EU,False,Pellets,,22.0,22,percent,False,Plastics & Resins,High performance polymers,combo,4,100.0,18.0,0.0,0.0,82.0,18.0,18.0,100.0,P1,True,,,,
